t_ms,ax,ay,az,gx,gy,gz,label
7104,-0.41,-2.63,-2.97,-300.13,-0.13,-39.11,3
7129,-1.21,-4.28,-2.69,-320.19,-13.66,-95.57,3
7153,-2.59,-6.15,-1.96,-342.02,-2.5,-136.73,3
7178,-4.04,-7.53,-1.59,-359.89,32.56,-167.04,3
7204,-4.74,-10.17,-1.96,-376.59,57.37,-198.07,3
7228,-5.37,-13.71,-2.73,-399.34,36.76,-230.45,3
7253,-7.55,-15.98,-2.16,-426.59,5.12,-248.93,3
7278,-10.21,-17.14,-1.75,-451.96,-23.36,-244.35,3
7303,-11.57,-19.65,-1.21,-465.86,-79.52,-220.76,3
7328,-11.75,-19.65,-0.97,-467.26,-135.06,-181.37,3
7353,-14.16,-19.65,1.3,-473.73,-191.59,-115.57,3
7379,-14.53,-19.65,3.45,-457.2,-200.86,-45.7,3
7403,-15.26,-19.65,4.83,-406.72,-199.33,28.69,3
7428,-15.46,-19.65,6.17,-332.81,-208.84,106.8,3
7453,-15.31,-18.78,8.27,-240.31,-187.01,185.03,3
7478,-14.9,-16.53,7.91,-136.35,-137.69,248.02,3
7504,-14.79,-16.02,6.09,-59.16,-115.31,296.8,3
7528,-13.88,-15.53,4.15,-10.87,-89.39,338.14,3
7553,-12.2,-14.28,3.11,19.01,-52.08,367.23,3
7578,-9.73,-12.55,2.73,33.89,-15.8,384.12,3
7603,-7.2,-10.3,2.85,41.39,-6.77,381.86,3
7627,-5.23,-7.83,4.17,50.47,-2.87,357.84,3
7653,-3.74,-4.87,5.18,74.32,-12.2,320.4,3
7678,-3.69,-3.27,5.96,113.52,2.31,276.8,3
7702,-2.65,-2.2,5.89,159.56,9.63,232.29,3
7727,-1.85,-1.75,5.1,207.91,-23.36,184.42,3
7752,-1.59,-1.78,4.4,253.83,-59.03,136.62,3
7777,-1.93,-2.02,4.12,304.62,-81.89,86.68,3
7802,-2.45,-3.61,3.1,355.53,-89.64,43.39,3
7826,-2.89,-4.69,2.18,402.12,-92.44,8.08,3
7852,-3.59,-6.65,0.7,442.73,-108.11,-22.34,3
7876,-5.11,-9.49,-0.58,481.93,-106.59,-47.28,3
7901,-7.38,-12.72,-2.32,517.67,-63.72,-65.7,3
7927,-9.77,-14.22,-4.09,532.6,-6.28,-47.83,3
7951,-11.88,-16.64,-7.14,533.7,-58.97,-7.71,3
7976,-15.78,-18.02,-10.05,512.73,-68.24,34.36,3
8001,-18.96,-17.93,-12.35,453.82,-18.85,87.53,3
8026,-18.37,-17.33,-14.59,377.97,32.37,132.84,3
8050,-17.33,-16.06,-16,297.85,54.57,157.41,3
8076,-16.56,-12.86,-16.67,234.13,22.31,165.58,3
8101,-15.59,-11.37,-17.3,186.69,-36.96,176.86,3
8126,-16.07,-10.39,-17.87,123.22,-75.25,208.51,3
8151,-14.39,-8.64,-15.97,59.93,-96.28,245.89,3
8176,-11.22,-7.98,-14.12,4.13,-116.89,269.18,3
8201,-8.25,-7.46,-11.66,-40.74,-133.54,274.12,3
8226,-5.91,-6.52,-10.48,-81.35,-122.63,266.68,3
8251,-4.13,-5.41,-9.51,-125.62,-121.65,251.74,3
8276,-3.07,-4.68,-8.09,-168.18,-88.17,233.08,3
8300,-1.99,-3.97,-6.67,-206.78,-57.44,204.48,3
8326,-0.7,-4.46,-5.56,-245.5,-23.6,163.81,3
8350,0.02,-2.85,-4.19,-279.46,6.7,111.44,3
8375,0.05,-3.02,-3.59,-306.29,7.68,52.84,3
8400,-0.27,-3.95,-2.86,-326.11,10.48,-4.9,3
8425,-1.9,-4.93,-2.41,-342.27,27.86,-55.45,3
8450,-3.85,-5.53,-2.83,-362.51,83.29,-99.29,3
8474,-5.21,-9.28,-3.99,-397.2,93.23,-132.71,3
8499,-6.29,-10.95,-3.83,-427.63,105.06,-158.93,3
8525,-6.85,-14.51,-4.85,-452.08,121.21,-190.45,3
8549,-7.47,-17.32,-5.05,-477.08,128.17,-228.93,3
8575,-7.59,-19.65,-4.92,-490.92,58.35,-269.17,3
8599,-9.1,-19.65,-4.03,-503.18,-48.85,-292.89,3
8624,-10.98,-19.65,-1.42,-513,-163.54,-281.61,3
8649,-15.07,-19.65,2.63,-519.82,-208.11,-223.62,3
8674,-15.64,-19.65,4.64,-486.71,-251.95,-145.27,3
8700,-16.56,-19.65,8.28,-393.91,-265,-43.56,3
8724,-17.66,-18.85,12.23,-249.71,-206.34,62.96,3
8750,-16.54,-16.43,10.77,-100.56,-175.8,148.39,3
8774,-14.92,-16.72,6.17,8.04,-168.97,203.14,3
8799,-13.92,-16.96,3.39,70.23,-138.23,248.26,3
8825,-13.13,-16,1.99,97.36,-86.16,288.69,3
8849,-11.02,-14.42,1.41,104.13,-38.66,320.7,3
8875,-8.59,-12.47,1.51,100.78,-14.33,334.73,3
8899,-6.86,-9.94,1.79,102.55,-20.74,326.19,3
8924,-6.09,-8.08,2.96,109.62,-13.24,307.04,3
8949,-5.35,-6.26,3.47,124.93,-7.08,285.64,3
8974,-4.64,-4.58,3.57,149.8,-24.15,263.08,3
8999,-4.13,-3.54,3.73,178.16,-31.71,234.85,3
9023,-3.63,-2.54,3.15,208.64,-36.04,208.57,3
9049,-3.62,-1.89,3.28,245.29,-36.22,183.14,3
9073,-3.24,-1.84,2.89,282.97,-36.77,155.28,3
9098,-2.97,-2.12,2.14,316.51,-51.83,126.98,3
9124,-2.84,-2.89,1.38,346.87,-49.76,100.16,3
9148,-2.88,-4.13,0.5,382.97,-54.64,72.84,3
9173,-3.53,-5.78,-0.76,426.45,-54.58,47.78,3
9197,-3.96,-8.8,-2.35,466.26,-63.42,21.19,3
9223,-5.69,-11.12,-4.56,495.9,-87.08,-9.84,3
9247,-8.45,-12.86,-7.4,495.29,-116.89,-23.44,3
9272,-12.11,-12.16,-11.08,475.1,-131.22,-19.42,3
9298,-17.01,-12.76,-13.71,418.95,-97.44,10.89,3
9322,-19.11,-10.55,-15.17,349.44,-5.74,76.01,3
9348,-17.75,-11.38,-16.11,287,8.17,125.77,3
9372,-17.05,-10.46,-16.77,233.83,-49.7,144.3,3
9397,-17.8,-9.59,-17.14,186.81,-95.67,165.09,3
9423,-17.54,-7.71,-17.38,142.97,-143.72,195.4,3
9447,-16.48,-7.78,-17.87,94.8,-173.05,231.68,3
9473,-13.56,-6.2,-16.73,37.67,-165,263.57,3
9497,-9.78,-5.26,-15.05,-14.28,-171.53,272.41,3
9522,-6.94,-4.57,-13.07,-66.78,-156.41,262.84,3
9547,-4.76,-3.12,-10.76,-112.21,-121.95,240.64,3
9572,-3.19,-3.63,-9.71,-161.17,-94.09,213.39,3
9598,-1.41,-2.88,-6.93,-201.96,-73.05,171.92,3
9622,-0.6,-2.1,-5.47,-229.89,-64.27,119.73,3
9647,-0.78,-2.06,-3.93,-252.57,-36.77,72.41,3
9671,-0.75,-1.66,-2.73,-267.69,-4.39,26.38,3
9697,-1.02,-2.3,-2.45,-278.79,12.43,-22.83,3
9722,-2.77,-3.18,-2.31,-294.77,39.14,-63.44,3
9746,-4.05,-4.51,-1.82,-315.38,75.54,-94.6,3
9771,-4.6,-6.72,-1.46,-330.13,89.99,-127.34,3
9796,-6.26,-8.79,-0.9,-344.89,102.49,-159.54,3
9821,-7.7,-10.22,-1.32,-356.41,108.96,-185.21,3
9845,-9.29,-12.51,-1.97,-370.98,95.67,-205.94,3
9871,-10.99,-15.66,-2.09,-385.86,4.51,-215.69,3
9896,-14.51,-17.37,0.41,-405.31,-50.31,-202.22,3
9921,-15.18,-18.72,2.28,-404.46,-157.38,-148.5,3
9946,-16.6,-17.73,3.96,-387.63,-143.66,-72.22,3
9970,-17.29,-19.65,4,-352.94,-101.95,-1.43,3
9996,-17.83,-19.65,5.25,-320.38,-101.16,67.53,3
10021,-17.76,-18.1,7.15,-274.03,-112.99,133.08,3
10046,-17.66,-16.71,8.06,-209.77,-112.14,202.23,3
10071,-16.79,-15.59,8.26,-146.66,-56.71,268.39,3
10096,-14.14,-14.82,7.57,-96.6,-27.75,318.63,3
10121,-11.38,-13.42,7.12,-59.71,-25.67,341.01,3
10147,-8.93,-10.85,7.87,-21.29,-12.57,340.89,3
10171,-6.55,-8.16,8.02,23.65,-14.46,323.93,3
10196,-6.2,-6.33,8.8,72.18,5.48,294.12,3
10220,-4.98,-4.73,7.91,119.44,34.87,268.32,3
10246,-4.2,-3.97,7.04,168.46,33.65,242.96,3
10270,-3.67,-3.5,5.88,211.2,22.56,212.35,3
10295,-3.5,-3.5,4.59,250.29,9.45,180.83,3
10321,-3.27,-3.33,3.65,291.02,-13.85,151.44,3
10345,-3.57,-3.94,2.91,333.09,-31.96,125.77,3
10370,-3.75,-5.23,1.99,374.07,-36.1,107.11,3
10395,-3.86,-6.78,0.99,414.56,-35.86,95.89,3
